Frequency (Hz)	Level (dB)
12773.226929	-56.339348
12773.899841	-56.343185
12774.572754	-56.347118
12775.245667	-56.350948
12775.918579	-56.354782
12776.591492	-56.358746
12777.264404	-56.362656
12777.937317	-56.366596
12778.610229	-56.370289
12779.283142	-56.374424
12779.956055	-56.378231
12780.628967	-56.382179
12781.301880	-56.386063
12781.974792	-56.390015
12782.647705	-56.393757
12783.320618	-56.397697
12783.993530	-56.401745
12784.666443	-56.405731
12785.339355	-56.409512
12786.012268	-56.413357
12786.685181	-56.417416
12787.358093	-56.421177
12788.031006	-56.425159
12788.703918	-56.429119
12789.376831	-56.433079
12790.049744	-56.436947
12790.722656	-56.441021
12791.395569	-56.444637
12792.068481	-56.448692
12792.741394	-56.452728
12793.414307	-56.456703
12794.087219	-56.460308
12794.760132	-56.464306
12795.433044	-56.468361
12796.105957	-56.472027
12796.778870	-56.476326
12797.451782	-56.479969
12798.124695	-56.484104
12798.797607	-56.487988
12799.470520	-56.491840
12800.143433	-56.495998
12800.816345	-56.499912
12801.489258	-56.503490
12802.162170	-56.507751
12802.835083	-56.511524
12803.507996	-56.515568
12804.180908	-56.519497
12804.853821	-56.523403
12805.526733	-56.527367
12806.199646	-56.531300
12806.872559	-56.535389
12807.545471	-56.539276
12808.218384	-56.543015
12808.891296	-56.547081
12809.564209	-56.551132
12810.237122	-56.555023
12810.910034	-56.559090
12811.582947	-56.562721
12812.255859	-56.566959
12812.928772	-56.570934
12813.601685	-56.574947
12814.274597	-56.578732
12814.947510	-56.582672
12815.620422	-56.586475
12816.293335	-56.590565
12816.966248	-56.594597
12817.639160	-56.598721
12818.312073	-56.602676
12818.984985	-56.606392
12819.657898	-56.610352
12820.330811	-56.614414
12821.003723	-56.618500
12821.676636	-56.622498
12822.349548	-56.626122
12823.022461	-56.630493
12823.695374	-56.634274
12824.368286	-56.638393
12825.041199	-56.642254
12825.714111	-56.646194
12826.387024	-56.650177
12827.059937	-56.654194
12827.732849	-56.658142
12828.405762	-56.662037
12829.078674	-56.666142
12829.751587	-56.669853
12830.424500	-56.674099
12831.097412	-56.677986
12831.770325	-56.682083
12832.443237	-56.685978
12833.116150	-56.690136
12833.789062	-56.693939
12834.461975	-56.697983
12835.134888	-56.701870
12835.807800	-56.705807
12836.480713	-56.710011
12837.153625	-56.713974
12837.826538	-56.717960
12838.499451	-56.721909
12839.172363	-56.725914
12839.845276	-56.729969
12840.518188	-56.734177
12841.191101	-56.737988
12841.864014	-56.741814
12842.536926	-56.745865
12843.209839	-56.749962
12843.882751	-56.753914
12844.555664	-56.757965
12845.228577	-56.761944
12845.901489	-56.765942
12846.574402	-56.769901
12847.247314	-56.773945
12847.920227	-56.778019
12848.593140	-56.781990
12849.266052	-56.786125
12849.938965	-56.790005
12850.611877	-56.793915
12851.284790	-56.798046
12851.957703	-56.802059
12852.630615	-56.806290
12853.303528	-56.809956
12853.976440	-56.813995
12854.649353	-56.818211
12855.322266	-56.822323
12855.995178	-56.826057
12856.668091	-56.829998
12857.341003	-56.834259
12858.013916	-56.838245
12858.686829	-56.842152
12859.359741	-56.846138
12860.032654	-56.850281
12860.705566	-56.854465
12861.378479	-56.858418
12862.051392	-56.862492
12862.724304	-56.866398
12863.397217	-56.870419
12864.070129	-56.874805
12864.743042	-56.878555
12865.415955	-56.882698
12866.088867	-56.886616
12866.761780	-56.890759
12867.434692	-56.894646
12868.107605	-56.898804
12868.780518	-56.902672
12869.453430	-56.906822
12870.126343	-56.911163
12870.799255	-56.914970
12871.472168	-56.918816
12872.145081	-56.922993
12872.817993	-56.927155
12873.490906	-56.931118
12874.163818	-56.935223
12874.836731	-56.939190
12875.509644	-56.943249
12876.182556	-56.947323
12876.855469	-56.951492
12877.528381	-56.955536
12878.201294	-56.959553
12878.874207	-56.963673
12879.547119	-56.967648
12880.220032	-56.971672
12880.892944	-56.975956
12881.565857	-56.979847
12882.238770	-56.983795
12882.911682	-56.987946
12883.584595	-56.991962
12884.257507	-56.995903
12884.930420	-57.000370
12885.603333	-57.004246
12886.276245	-57.008236
12886.949158	-57.012478
12887.622070	-57.016548
12888.294983	-57.020546
12888.967896	-57.024635
12889.640808	-57.028755
12890.313721	-57.032681
12890.986633	-57.036865
12891.659546	-57.040916
12892.332458	-57.045155
12893.005371	-57.049099
12893.678284	-57.053272
12894.351196	-57.057076
12895.024109	-57.061340
12895.697021	-57.065372
12896.369934	-57.069626
12897.042847	-57.073730
12897.715759	-57.077656
12898.388672	-57.081760
12899.061584	-57.085823
12899.734497	-57.089958
12900.407410	-57.094032
12901.080322	-57.098198
12901.753235	-57.102242
12902.426147	-57.106323
12903.099060	-57.110588
12903.771973	-57.114426
12904.444885	-57.118515
12905.117798	-57.122818
12905.790710	-57.126709
12906.463623	-57.130867
12907.136536	-57.135082
12907.809448	-57.139133
12908.482361	-57.143383
12909.155273	-57.147247
12909.828186	-57.151398
12910.501099	-57.155563
12911.174011	-57.159657
12911.846924	-57.163986
12912.519836	-57.168018
12913.192749	-57.171925
12913.865662	-57.175926
12914.538574	-57.180218
12915.211487	-57.184494
12915.884399	-57.188225
12916.557312	-57.192635
12917.230225	-57.197044
12917.903137	-57.200962
12918.576050	-57.205086
12919.248962	-57.209251
12919.921875	-57.213234
12920.594788	-57.217312
12921.267700	-57.221523
12921.940613	-57.225479
12922.613525	-57.229839
12923.286438	-57.233891
12923.959351	-57.238216
12924.632263	-57.241959
12925.305176	-57.246265
12925.978088	-57.250469
12926.651001	-57.254456
12927.323914	-57.258911
12927.996826	-57.262829
12928.669739	-57.266758
12929.342651	-57.271412
12930.015564	-57.275364
12930.688477	-57.279388
12931.361389	-57.283482
12932.034302	-57.287720
12932.707214	-57.291939
12933.380127	-57.296112
12934.053040	-57.300011
12934.725952	-57.304455
12935.398865	-57.308468
12936.071777	-57.312466
12936.744690	-57.316742
12937.417603	-57.320969
12938.090515	-57.324978
12938.763428	-57.329323
12939.436340	-57.333408
12940.109253	-57.337463
12940.782166	-57.341663
12941.455078	-57.345688
12942.127991	-57.350056
12942.800903	-57.354328
12943.473816	-57.358433
12944.146729	-57.362591
12944.819641	-57.366692
12945.492554	-57.370792
12946.165466	-57.374855
12946.838379	-57.379154
12947.511292	-57.383289
12948.184204	-57.387577
12948.857117	-57.391808
12949.530029	-57.395683
12950.202942	-57.400043
12950.875854	-57.404224
12951.548767	-57.408447
12952.221680	-57.412525
12952.894592	-57.416721
12953.567505	-57.420956
12954.240417	-57.425007
12954.913330	-57.429386
12955.586243	-57.433483
12956.259155	-57.437695
12956.932068	-57.441853
12957.604980	-57.446182
12958.277893	-57.450329
12958.950806	-57.454407
12959.623718	-57.458523
12960.296631	-57.462906
12960.969543	-57.467010
12961.642456	-57.471321
12962.315369	-57.475563
12962.988281	-57.479477
12963.661194	-57.483662
12964.334106	-57.488235
12965.007019	-57.492085
12965.679932	-57.496269
12966.352844	-57.500683
12967.025757	-57.504765
12967.698669	-57.509033
12968.371582	-57.513077
12969.044495	-57.517586
12969.717407	-57.521515
12970.390320	-57.525742
12971.063232	-57.530121
12971.736145	-57.534321
12972.409058	-57.538437
12973.081970	-57.542461
12973.754883	-57.547203
12974.427795	-57.551151
12975.100708	-57.555412
12975.773621	-57.559650
12976.446533	-57.563572
12977.119446	-57.567982
12977.792358	-57.572170
12978.465271	-57.576595
12979.138184	-57.580379
12979.811096	-57.584930
12980.484009	-57.589199
12981.156921	-57.593262
12981.829834	-57.597458
12982.502747	-57.601669
12983.175659	-57.606079
12983.848572	-57.610294
12984.521484	-57.614750
12985.194397	-57.618744
12985.867310	-57.622971
12986.540222	-57.627201
12987.213135	-57.631470
12987.886047	-57.635784
12988.558960	-57.639732
12989.231873	-57.644260
12989.904785	-57.648418
12990.577698	-57.652878
12991.250610	-57.656780
12991.923523	-57.661110
12992.596436	-57.665215
12993.269348	-57.669697
12993.942261	-57.674065
12994.615173	-57.678215
12995.288086	-57.682217
12995.960999	-57.686672
12996.633911	-57.690937
12997.306824	-57.694992
12997.979736	-57.699432
12998.652649	-57.703625
12999.325562	-57.708035
12999.998474	-57.712349
13000.671387	-57.716206
13001.344299	-57.720871
13002.017212	-57.725109
13002.690125	-57.728989
13003.363037	-57.733677
13004.035950	-57.737888
13004.708862	-57.741920
13005.381775	-57.746246
13006.054688	-57.750603
13006.727600	-57.754738
13007.400513	-57.759178
13008.073425	-57.763596
13008.746338	-57.767677
13009.419250	-57.772053
13010.092163	-57.776096
13010.765076	-57.780376
13011.437988	-57.784790
13012.110901	-57.789135
13012.783813	-57.793293
13013.456726	-57.797443
13014.129639	-57.802094
13014.802551	-57.806095
13015.475464	-57.810467
13016.148376	-57.814812
13016.821289	-57.818855
13017.494202	-57.823578
13018.167114	-57.827583
13018.840027	-57.831909
13019.512939	-57.836262
13020.185852	-57.840530
13020.858765	-57.844673
13021.531677	-57.848900
13022.204590	-57.853622
13022.877502	-57.857719
13023.550415	-57.861977
13024.223328	-57.866333
13024.896240	-57.870564
13025.569153	-57.875134
13026.242065	-57.879356
13026.914978	-57.883465
13027.587891	-57.887848
13028.260803	-57.892067
13028.933716	-57.896305
13029.606628	-57.900848
13030.279541	-57.905308
13030.952454	-57.909290
13031.625366	-57.913719
13032.298279	-57.918175
13032.971191	-57.922382
13033.644104	-57.926693
13034.317017	-57.930969
13034.989929	-57.935242
13035.662842	-57.939632
13036.335754	-57.943932
13037.008667	-57.948349
13037.681580	-57.952339
13038.354492	-57.956963
13039.027405	-57.961437
13039.700317	-57.965553
13040.373230	-57.969879
13041.046143	-57.974163
13041.719055	-57.978569
13042.391968	-57.983082
13043.064880	-57.987171
13043.737793	-57.991642
13044.410706	-57.995869
13045.083618	-58.000111
13045.756531	-58.004768
13046.429443	-58.008865
13047.102356	-58.013138
13047.775269	-58.017570
13048.448181	-58.021885
13049.121094	-58.026417
13049.794006	-58.030624
13050.466919	-58.034931
13051.139832	-58.039478
13051.812744	-58.043739
13052.485657	-58.048126
13053.158569	-58.052387
13053.831482	-58.056793
13054.504395	-58.060963
13055.177307	-58.065319
13055.850220	-58.069893
13056.523132	-58.074238
13057.196045	-58.078693
13057.868958	-58.082844
13058.541870	-58.087349
13059.214783	-58.091484
13059.887695	-58.096077
13060.560608	-58.100361
13061.233521	-58.104675
13061.906433	-58.109291
13062.579346	-58.113411
13063.252258	-58.117729
13063.925171	-58.122101
13064.598083	-58.126633
13065.270996	-58.130741
13065.943909	-58.135490
13066.616821	-58.139690
13067.289734	-58.144020
13067.962646	-58.148491
13068.635559	-58.152710
13069.308472	-58.157356
13069.981384	-58.161766
13070.654297	-58.165852
13071.327209	-58.170349
13072.000122	-58.174835
13072.673035	-58.179142
13073.345947	-58.183514
13074.018860	-58.187881
13074.691772	-58.192474
13075.364685	-58.196606
13076.037598	-58.201080
13076.710510	-58.205242
13077.383423	-58.209934
13078.056335	-58.214287
13078.729248	-58.218746
13079.402161	-58.223114
13080.075073	-58.227299
13080.747986	-58.231915
13081.420898	-58.236225
13082.093811	-58.240681
13082.766724	-58.245079
13083.439636	-58.249489
13084.112549	-58.253860
13084.785461	-58.258602
13085.458374	-58.262722
13086.131287	-58.267166
13086.804199	-58.271648
13087.477112	-58.275990
13088.150024	-58.280453
13088.822937	-58.284561
13089.495850	-58.289371
13090.168762	-58.293480
13090.841675	-58.298016
13091.514587	-58.302593
13092.187500	-58.306934
13092.860413	-58.311382
13093.533325	-58.315628
13094.206238	-58.320072
13094.879150	-58.324806
13095.552063	-58.329060
13096.224976	-58.333206
13096.897888	-58.337879
13097.570801	-58.342514
13098.243713	-58.346703
13098.916626	-58.351059
13099.589539	-58.355465
13100.262451	-58.360020
13100.935364	-58.364563
13101.608276	-58.368870
13102.281189	-58.373398
13102.954102	-58.377922
13103.627014	-58.381947
13104.299927	-58.386906
13104.972839	-58.391125
13105.645752	-58.395363
13106.318665	-58.400185
13106.991577	-58.404678
13107.664490	-58.408810
13108.337402	-58.413204
13109.010315	-58.417797
13109.683228	-58.422390
13110.356140	-58.426731
13111.029053	-58.430977
13111.701965	-58.435635
13112.374878	-58.440067
13113.047791	-58.444614
13113.720703	-58.448975
13114.393616	-58.453560
13115.066528	-58.458134
13115.739441	-58.462494
13116.412354	-58.466946
13117.085266	-58.471382
13117.758179	-58.475800
13118.431091	-58.480267
13119.104004	-58.484768
13119.776917	-58.488949
13120.449829	-58.493759
13121.122742	-58.498146
13121.795654	-58.502956
13122.468567	-58.507160
13123.141479	-58.511490
13123.814392	-58.516331
13124.487305	-58.520477
13125.160217	-58.525066
13125.833130	-58.529549
13126.506042	-58.534164
13127.178955	-58.538532
13127.851868	-58.542793
13128.524780	-58.547558
13129.197693	-58.551659
13129.870605	-58.556732
13130.543518	-58.560879
13131.216431	-58.565350
13131.889343	-58.569893
13132.562256	-58.574566
13133.235168	-58.578846
13133.908081	-58.583420
13134.580994	-58.587849
13135.253906	-58.592617
13135.926819	-58.597084
13136.599731	-58.601303
13137.272644	-58.606014
13137.945557	-58.610588
13138.618469	-58.614838
13139.291382	-58.619648
13139.964294	-58.623783
13140.637207	-58.628452
13141.310120	-58.633018
13141.983032	-58.637482
13142.655945	-58.642181
13143.328857	-58.646698
13144.001770	-58.650623
13144.674683	-58.655579
13145.347595	-58.660046
13146.020508	-58.664696
13146.693420	-58.669262
13147.366333	-58.673534
13148.039246	-58.678360
13148.712158	-58.682770
13149.385071	-58.687145
13150.057983	-58.691864
13150.730896	-58.696289
13151.403809	-58.700748
13152.076721	-58.705532
13152.749634	-58.710129
13153.422546	-58.714264
13154.095459	-58.719109
13154.768372	-58.723358
13155.441284	-58.728043
13156.114197	-58.732761
13156.787109	-58.737053
13157.460022	-58.741642
13158.132935	-58.746357
13158.805847	-58.750626
13159.478760	-58.755058
13160.151672	-58.759979
13160.824585	-58.764359
13161.497498	-58.768761
13162.170410	-58.773827
13162.843323	-58.777977
13163.516235	-58.782558
13164.189148	-58.787209
13164.862061	-58.791752
13165.534973	-58.796368
13166.207886	-58.800747
13166.880798	-58.805336
13167.553711	-58.810223
13168.226624	-58.814438
13168.899536	-58.819046
13169.572449	-58.823589
13170.245361	-58.828114
13170.918274	-58.832840
13171.591187	-58.837399
13172.264099	-58.842030
13172.937012	-58.846550
13173.609924	-58.851097
13174.282837	-58.855503
13174.955750	-58.860226
13175.628662	-58.864983
13176.301575	-58.869320
13176.974487	-58.874027
13177.647400	-58.878555
13178.320312	-58.883049
13178.993225	-58.887821
13179.666138	-58.892277
13180.339050	-58.896881
13181.011963	-58.901615
13181.684875	-58.905846
13182.357788	-58.910782
13183.030701	-58.915291
13183.703613	-58.919830
13184.376526	-58.924412
13185.049438	-58.929012
13185.722351	-58.933582
13186.395264	-58.938293
13187.068176	-58.942780
13187.741089	-58.947605
13188.414001	-58.951744
13189.086914	-58.956604
13189.759827	-58.961384
13190.432739	-58.965988
13191.105652	-58.970325
13191.778564	-58.974957
13192.451477	-58.979733
13193.124390	-58.984295
13193.797302	-58.988773
13194.470215	-58.993534
13195.143127	-58.998074
13195.816040	-59.002865
13196.488953	-59.007278
13197.161865	-59.011814
13197.834778	-59.016628
13198.507690	-59.021381
13199.180603	-59.025558
13199.853516	-59.030548
13200.526428	-59.035191
13201.199341	-59.039387
13201.872253	-59.044586
13202.545166	-59.049000
13203.218079	-59.053341
13203.890991	-59.058350
13204.563904	-59.062893
13205.236816	-59.067558
13205.909729	-59.072018
13206.582642	-59.076763
13207.255554	-59.081322
13207.928467	-59.086224
13208.601379	-59.090656
13209.274292	-59.095272
13209.947205	-59.099876
13210.620117	-59.104828
13211.293030	-59.109261
13211.965942	-59.113800
13212.638855	-59.118507
13213.311768	-59.123135
13213.984680	-59.127831
13214.657593	-59.132462
13215.330505	-59.137165
13216.003418	-59.141792
13216.676331	-59.146568
13217.349243	-59.150990
13218.022156	-59.155880
13218.695068	-59.160603
13219.367981	-59.164940
13220.040894	-59.169773
13220.713806	-59.174263
13221.386719	-59.179279
13222.059631	-59.183769
13222.732544	-59.188271
13223.405457	-59.193115
13224.078369	-59.197800
13224.751282	-59.202515
13225.424194	-59.207161
13226.097107	-59.211590
13226.770020	-59.216251
13227.442932	-59.221302
13228.115845	-59.225880
13228.788757	-59.230751
13229.461670	-59.235016
13230.134583	-59.239704
13230.807495	-59.244598
13231.480408	-59.249443
13232.153320	-59.253738
13232.826233	-59.258789
13233.499146	-59.263275
13234.172058	-59.267979
13234.844971	-59.272552
13235.517883	-59.277214
13236.190796	-59.282116
13236.863708	-59.286777
13237.536621	-59.291351
13238.209534	-59.296104
13238.882446	-59.300835
13239.555359	-59.305492
13240.228271	-59.310249
13240.901184	-59.315083
13241.574097	-59.319572
13242.247009	-59.324474
13242.919922	-59.328804
13243.592834	-59.333763
13244.265747	-59.338543
13244.938660	-59.343098
13245.611572	-59.348057
13246.284485	-59.352406
13246.957397	-59.357552
13247.630310	-59.362156
13248.303223	-59.366798
13248.976135	-59.371403
13249.649048	-59.376305
13250.321960	-59.381054
13250.994873	-59.385517
13251.667786	-59.390430
13252.340698	-59.394978
13253.013611	-59.399982
13253.686523	-59.404514
13254.359436	-59.409363
13255.032349	-59.414204
13255.705261	-59.418678
13256.378174	-59.423519
13257.051086	-59.428314
13257.723999	-59.433064
13258.396912	-59.437782
13259.069824	-59.442493
13259.742737	-59.447315
13260.415649	-59.451935
13261.088562	-59.456844
13261.761475	-59.461395
13262.434387	-59.466110
13263.107300	-59.471104
13263.780212	-59.475674
13264.453125	-59.480412
13265.126038	-59.485100
13265.798950	-59.489830
13266.471863	-59.494984
13267.144775	-59.499271
13267.817688	-59.504082
13268.490601	-59.509270
13269.163513	-59.513737
13269.836426	-59.518589
13270.509338	-59.523087
13271.182251	-59.528057
13271.855164	-59.532806
13272.528076	-59.537613
13273.200989	-59.542351
13273.873901	-59.546993
13274.546814	-59.551945
13275.219727	-59.556667
13275.892639	-59.561424
13276.565552	-59.566029
13277.238464	-59.571022
13277.911377	-59.575825
13278.584290	-59.580540
13279.257202	-59.585361
13279.930115	-59.590042
13280.603027	-59.594875
13281.275940	-59.599743
13281.948853	-59.604546
13282.621765	-59.609360
13283.294678	-59.613911
13283.967590	-59.618900
13284.640503	-59.623642
13285.313416	-59.628345
13285.986328	-59.633259
13286.659241	-59.638027
13287.332153	-59.642998
13288.005066	-59.647583
13288.677979	-59.652397
13289.350891	-59.657040
13290.023804	-59.661934
13290.696716	-59.666809
13291.369629	-59.671646
13292.042542	-59.676510
13292.715454	-59.681026
13293.388367	-59.686226
13294.061279	-59.690704
13294.734192	-59.695728
13295.407104	-59.700478
13296.080017	-59.705383
13296.752930	-59.710011
13297.425842	-59.714806
13298.098755	-59.719967
13298.771667	-59.724514
13299.444580	-59.729668
13300.117493	-59.734024
13300.790405	-59.738972
13301.463318	-59.743950
13302.136230	-59.748722
13302.809143	-59.753548
13303.482056	-59.758362
13304.154968	-59.763203
13304.827881	-59.767967
13305.500793	-59.772953
13306.173706	-59.777821
13306.846619	-59.782276
13307.519531	-59.787552
13308.192444	-59.792469
13308.865356	-59.796669
13309.538269	-59.802170
13310.211182	-59.806499
13310.884094	-59.811768
13311.557007	-59.816586
13312.229919	-59.821186
13312.902832	-59.826160
13313.575745	-59.830799
13314.248657	-59.835617
13314.921570	-59.840927
13315.594482	-59.845722
13316.267395	-59.850292
13316.940308	-59.855343
13317.613220	-59.860073
13318.286133	-59.865211
13318.959045	-59.870045
13319.631958	-59.874683
13320.304871	-59.879524
13320.977783	-59.884422
13321.650696	-59.889462
13322.323608	-59.894173
13322.996521	-59.898975
13323.669434	-59.903820
13324.342346	-59.908791
13325.015259	-59.913780
13325.688171	-59.918613
13326.361084	-59.923389
13327.033997	-59.928394
13327.706909	-59.933414
13328.379822	-59.938133
13329.052734	-59.943130
13329.725647	-59.947639
13330.398560	-59.952965
13331.071472	-59.957726
13331.744385	-59.962757
13332.417297	-59.967319
13333.090210	-59.972244
13333.763123	-59.977325
13334.436035	-59.982040
13335.108948	-59.986900
13335.781860	-59.992008
13336.454773	-59.996807
13337.127686	-60.001984
13337.800598	-60.006779
13338.473511	-60.011250
13339.146423	-60.016422
13339.819336	-60.021637
13340.492249	-60.026199
13341.165161	-60.031002
13341.838074	-60.036163
13342.510986	-60.041187
13343.183899	-60.045925
13343.856812	-60.050770
13344.529724	-60.055676
13345.202637	-60.060795
13345.875549	-60.065594
13346.548462	-60.070229
13347.221375	-60.075478
13347.894287	-60.080475
13348.567200	-60.085114
13349.240112	-60.090183
13349.913025	-60.095047
13350.585938	-60.100151
13351.258850	-60.105011
13351.931763	-60.109940
13352.604675	-60.114948
13353.277588	-60.119968
13353.950500	-60.124630
13354.623413	-60.129662
13355.296326	-60.134739
13355.969238	-60.139366
13356.642151	-60.144657
13357.315063	-60.149471
13357.987976	-60.154202
13358.660889	-60.159237
13359.333801	-60.164459
13360.006714	-60.169086
13360.679626	-60.174210
13361.352539	-60.179176
13362.025452	-60.184116
13362.698364	-60.189240
13363.371277	-60.193722
13364.044189	-60.199013
13364.717102	-60.204067
13365.390015	-60.208809
13366.062927	-60.214066
13366.735840	-60.218800
13367.408752	-60.223660
13368.081665	-60.228588
13368.754578	-60.233559
13369.427490	-60.239056
13370.100403	-60.243824
13370.773315	-60.248520
13371.446228	-60.253376
13372.119141	-60.258499
13372.792053	-60.263905
13373.464966	-60.268513
13374.137878	-60.273579
13374.810791	-60.278625
13375.483704	-60.283607
13376.156616	-60.288479
13376.829529	-60.293655
13377.502441	-60.298191
13378.175354	-60.303379
13378.848267	-60.308388
13379.521179	-60.313732
13380.194092	-60.318230
13380.867004	-60.323502
13381.539917	-60.328457
13382.212830	-60.333546
13382.885742	-60.338539
13383.558655	-60.343391
13384.231567	-60.348503
13384.904480	-60.353413
13385.577393	-60.358406
13386.250305	-60.363491
13386.923218	-60.368469
13387.596130	-60.373219
13388.269043	-60.378845
13388.941956	-60.383499
13389.614868	-60.388382
13390.287781	-60.393597
13390.960693	-60.398663
13391.633606	-60.403656
13392.306519	-60.408329
13392.979431	-60.413742
13393.652344	-60.418903
13394.325256	-60.423542
13394.998169	-60.428825
13395.671082	-60.433723
13396.343994	-60.438751
13397.016907	-60.443836
13397.689819	-60.448555
13398.362732	-60.453979
13399.035645	-60.458847
13399.708557	-60.463955
13400.381470	-60.468929
13401.054382	-60.473919
13401.727295	-60.479225
13402.400208	-60.484066
13403.073120	-60.489071
13403.746033	-60.494446
13404.418945	-60.498997
13405.091858	-60.504208
13405.764771	-60.509361
13406.437683	-60.514572
13407.110596	-60.519634
13407.783508	-60.524189
13408.456421	-60.529694
13409.129333	-60.534611
13409.802246	-60.539574
13410.475159	-60.544891
13411.148071	-60.549805
13411.820984	-60.554752
13412.493896	-60.560017
13413.166809	-60.565136
13413.839722	-60.569641
13414.512634	-60.575356
13415.185547	-60.580452
13415.858459	-60.585518
13416.531372	-60.590237
13417.204285	-60.595360
13417.877197	-60.600292
13418.550110	-60.605564
13419.223022	-60.610870
13419.895935	-60.615658
13420.568848	-60.620697
13421.241760	-60.626041
13421.914673	-60.630905
13422.587585	-60.636169
13423.260498	-60.641174
13423.933411	-60.646358
13424.606323	-60.651447
13425.279236	-60.656322
13425.952148	-60.661552
13426.625061	-60.666817
13427.297974	-60.671543
13427.970886	-60.676903
13428.643799	-60.682102
13429.316711	-60.687286
13429.989624	-60.691757
13430.662537	-60.697384
13431.335449	-60.702663
13432.008362	-60.707439
13432.681274	-60.712440
13433.354187	-60.717583
13434.027100	-60.722973
13434.700012	-60.728043
13435.372925	-60.732929
13436.045837	-60.738262
13436.718750	-60.743210
13437.391663	-60.748661
13438.064575	-60.753338
13438.737488	-60.758942
13439.410400	-60.763805
13440.083313	-60.768959
13440.756226	-60.773983
13441.429138	-60.779247
13442.102051	-60.784382
13442.774963	-60.789722
13443.447876	-60.794621
13444.120789	-60.799664
13444.793701	-60.805050
13445.466614	-60.809799
13446.139526	-60.814957
13446.812439	-60.820545
13447.485352	-60.825516
13448.158264	-60.830700
13448.831177	-60.835762
13449.504089	-60.840946
13450.177002	-60.846283
13450.849915	-60.851112
13451.522827	-60.856350
13452.195740	-60.861462
13452.868652	-60.866573
13453.541565	-60.871780
13454.214478	-60.877258
13454.887390	-60.882164
13455.560303	-60.887093
13456.233215	-60.892582
13456.906128	-60.897762
13457.579041	-60.902760
13458.251953	-60.907990
13458.924866	-60.913349
13459.597778	-60.918407
13460.270691	-60.923386
13460.943604	-60.928928
13461.616516	-60.933987
13462.289429	-60.938923
13462.962341	-60.944454
13463.635254	-60.949501
13464.308167	-60.954559
13464.981079	-60.959606
13465.653992	-60.964828
13466.326904	-60.970451
13466.999817	-60.975033
13467.672729	-60.980869
13468.345642	-60.985954
13469.018555	-60.990944
13469.691467	-60.996178
13470.364380	-61.001240
13471.037292	-61.006702
13471.710205	-61.011562
13472.383118	-61.017239
13473.056030	-61.021996
13473.728943	-61.027393
13474.401855	-61.032410
13475.074768	-61.037708
13475.747681	-61.043320
13476.420593	-61.048416
13477.093506	-61.053352
13477.766418	-61.058414
13478.439331	-61.063938
13479.112244	-61.069035
13479.785156	-61.074741
13480.458069	-61.079460
13481.130981	-61.084900
13481.803894	-61.089928
13482.476807	-61.095066
13483.149719	-61.100330
13483.822632	-61.105515
13484.495544	-61.110809
13485.168457	-61.116142
13485.841370	-61.121441
13486.514282	-61.126728
13487.187195	-61.132179
13487.860107	-61.136898
13488.533020	-61.142380
13489.205933	-61.147358
13489.878845	-61.152882
13490.551758	-61.158092
13491.224670	-61.163330
13491.897583	-61.168694
13492.570496	-61.173489
13493.243408	-61.179100
13493.916321	-61.184071
13494.589233	-61.189777
13495.262146	-61.194763
13495.935059	-61.200020
13496.607971	-61.205620
13497.280884	-61.210609
13497.953796	-61.215645
13498.626709	-61.221012
13499.299622	-61.226414
13499.972534	-61.231747
13500.645447	-61.237072
13501.318359	-61.241867
13501.991272	-61.247604
13502.664185	-61.252586
13503.337097	-61.258270
13504.010010	-61.263393
13504.682922	-61.268600
13505.355835	-61.273670
13506.028748	-61.279373
13506.701660	-61.284382
13507.374573	-61.289764
13508.047485	-61.295181
13508.720398	-61.300262
13509.393311	-61.305695
13510.066223	-61.310787
13510.739136	-61.316502
13511.412048	-61.321476
13512.084961	-61.326714
13512.757874	-61.331989
13513.430786	-61.337452
13514.103699	-61.342827
13514.776611	-61.348099
13515.449524	-61.353085
13516.122437	-61.358677
13516.795349	-61.363743
13517.468262	-61.369328
13518.141174	-61.374905
13518.814087	-61.379658
13519.487000	-61.385147
13520.159912	-61.390438
13520.832825	-61.395912
13521.505737	-61.401009
13522.178650	-61.406174
13522.851562	-61.411903
13523.524475	-61.417450
13524.197388	-61.422272
13524.870300	-61.427845
13525.543213	-61.433212
13526.216125	-61.438206
13526.889038	-61.443825
13527.561951	-61.449207
13528.234863	-61.454025
13528.907776	-61.460087
13529.580688	-61.465183
13530.253601	-61.470341
13530.926514	-61.475685
13531.599426	-61.481403
13532.272339	-61.486492
13532.945251	-61.491913
13533.618164	-61.497227
13534.291077	-61.502861
13534.963989	-61.507404
13535.636902	-61.513416
13536.309814	-61.518574
13536.982727	-61.524117
13537.655640	-61.529175
13538.328552	-61.534969
13539.001465	-61.539925
13539.674377	-61.545597
13540.347290	-61.550449
13541.020203	-61.556438
13541.693115	-61.561489
13542.366028	-61.566978
13543.038940	-61.572426
13543.711853	-61.577549
13544.384766	-61.582916
13545.057678	-61.588509
13545.730591	-61.593651
13546.403503	-61.599094
13547.076416	-61.604771
13547.749329	-61.609901
13548.422241	-61.615089
13549.095154	-61.620766
13549.768066	-61.626152
13550.440979	-61.631554
13551.113892	-61.636791
13551.786804	-61.642235
13552.459717	-61.647720
13553.132629	-61.653267
13553.805542	-61.658291
13554.478455	-61.663933
13555.151367	-61.669064
13555.824280	-61.675072
13556.497192	-61.679821
