Frequency (Hz)	Level (dB)
2129.095459	-62.839619
2129.768372	-64.089935
2130.441284	-65.391167
2131.114197	-66.278099
2131.787109	-62.473717
2132.460022	-60.850498
2133.132935	-61.007305
2133.805847	-59.834911
2134.478760	-60.712646
2135.151672	-64.169792
2135.824585	-61.407608
2136.497498	-63.236519
2137.170410	-62.806816
2137.843323	-62.565308
2138.516235	-63.768360
2139.189148	-64.288155
2139.862061	-65.703346
2140.534973	-68.534370
2141.207886	-65.744110
2141.880798	-62.814690
2142.553711	-65.716354
2143.226624	-65.960403
2143.899536	-64.697060
2144.572449	-62.969360
2145.245361	-64.664764
2145.918274	-63.230915
2146.591187	-61.429295
2147.264099	-64.299507
2147.937012	-66.757744
2148.609924	-65.852333
2149.282837	-63.932835
2149.955750	-63.193916
2150.628662	-64.191101
2151.301575	-66.734673
2151.974487	-69.914284
2152.647400	-62.846558
2153.320312	-62.226345
2153.993225	-62.502495
2154.666138	-65.619843
2155.339050	-63.081551
2156.011963	-61.754478
2156.684875	-61.161140
2157.357788	-61.270336
2158.030701	-61.822105
2158.703613	-61.471157
2159.376526	-67.992836
2160.049438	-65.674706
2160.722351	-64.676979
2161.395264	-62.945877
2162.068176	-61.337765
2162.741089	-61.960037
2163.414001	-64.065239
2164.086914	-66.128212
2164.759827	-61.439606
2165.432739	-61.250572
2166.105652	-63.786255
2166.778564	-65.668762
2167.451477	-64.410767
2168.124390	-67.457947
2168.797302	-64.826469
2169.470215	-63.954529
2170.143127	-63.092781
2170.816040	-64.972656
2171.488953	-63.728947
2172.161865	-64.179657
2172.834778	-64.451111
2173.507690	-65.164368
2174.180603	-66.909019
2174.853516	-67.592888
2175.526428	-66.895340
2176.199341	-68.338036
2176.872253	-63.724373
2177.545166	-64.134041
2178.218079	-63.109600
2178.890991	-60.170895
2179.563904	-61.691700
2180.236816	-61.304420
2180.909729	-62.150158
2181.582642	-61.829273
2182.255554	-62.252392
2182.928467	-64.547325
2183.601379	-64.731728
2184.274292	-65.090538
2184.947205	-66.739601
2185.620117	-62.972435
2186.293030	-62.258465
2186.965942	-65.565208
2187.638855	-65.462227
2188.311768	-63.252964
2188.984680	-65.151276
2189.657593	-61.892281
2190.330505	-61.317162
2191.003418	-64.251427
2191.676331	-62.114540
2192.349243	-61.446533
2193.022156	-63.605457
2193.695068	-65.471161
2194.367981	-69.105614
2195.040894	-65.141724
2195.713806	-63.951477
2196.386719	-65.059685
2197.059631	-65.320801
2197.732544	-67.471893
2198.405457	-65.191551
2199.078369	-64.207161
2199.751282	-63.366226
2200.424194	-65.237885
2201.097107	-69.359184
2201.770020	-61.934280
2202.442932	-60.702606
2203.115845	-63.961697
2203.788757	-64.464890
2204.461670	-63.676079
2205.134583	-60.952496
2205.807495	-59.900917
2206.480408	-62.044991
2207.153320	-66.167206
2207.826233	-65.234673
2208.499146	-62.813122
2209.172058	-63.767593
2209.844971	-65.828575
2210.517883	-64.217117
2211.190796	-70.274063
2211.863708	-69.937813
2212.536621	-69.889992
2213.209534	-68.373497
2213.882446	-67.426659
2214.555359	-64.042847
2215.228271	-61.896076
2215.901184	-60.850075
2216.574097	-64.206207
2217.247009	-62.099178
2217.919922	-59.868549
2218.592834	-64.431694
2219.265747	-66.196632
2219.938660	-63.362110
2220.611572	-62.320896
2221.284485	-65.446793
2221.957397	-63.804535
2222.630310	-62.843925
2223.303223	-61.460838
2223.976135	-62.409267
2224.649048	-65.687363
2225.321960	-66.308907
2225.994873	-67.997002
2226.667786	-64.760109
2227.340698	-64.424927
2228.013611	-61.730644
2228.686523	-63.194145
2229.359436	-64.915863
2230.032349	-63.999496
2230.705261	-64.362442
2231.378174	-65.257317
2232.051086	-63.515656
2232.723999	-62.542587
2233.396912	-65.964493
2234.069824	-68.777756
2234.742737	-66.839149
2235.415649	-64.698837
2236.088562	-60.760605
2236.761475	-64.423210
2237.434387	-63.193153
2238.107300	-65.012871
2238.780212	-67.134018
2239.453125	-66.250458
2240.126038	-65.694847
2240.798950	-64.678665
2241.471863	-63.650402
2242.144775	-61.315956
2242.817688	-64.265930
2243.490601	-62.483158
2244.163513	-60.532494
2244.836426	-61.874023
2245.509338	-64.877457
2246.182251	-64.923790
2246.855164	-64.110146
2247.528076	-63.256397
2248.200989	-62.678715
2248.873901	-64.373062
2249.546814	-64.933464
2250.219727	-63.266163
2250.892639	-63.954479
2251.565552	-64.565536
2252.238464	-63.646523
2252.911377	-62.842621
2253.584290	-62.822544
2254.257202	-63.692280
2254.930115	-65.162987
2255.603027	-64.109024
2256.275940	-66.411209
2256.948853	-65.353012
2257.621765	-63.808418
2258.294678	-66.399940
2258.967590	-64.911392
2259.640503	-63.683895
2260.313416	-64.759285
2260.986328	-65.591187
2261.659241	-66.817787
2262.332153	-65.474609
2263.005066	-64.697014
2263.677979	-64.117310
2264.350891	-62.851822
2265.023804	-62.056530
2265.696716	-66.775528
2266.369629	-64.918633
2267.042542	-67.348610
2267.715454	-63.943802
2268.388367	-61.288536
2269.061279	-62.163498
2269.734192	-62.439117
2270.407104	-61.478909
2271.080017	-65.376434
2271.752930	-62.427208
2272.425842	-60.635368
2273.098755	-61.137432
2273.771667	-65.762108
2274.444580	-68.661354
2275.117493	-64.685509
2275.790405	-64.503372
2276.463318	-64.550095
2277.136230	-64.817986
2277.809143	-66.958900
2278.482056	-68.564072
2279.154968	-71.569580
2279.827881	-68.525795
2280.500793	-64.421120
2281.173706	-61.260952
2281.846619	-62.255978
2282.519531	-63.276924
2283.192444	-63.807068
2283.865356	-67.717842
2284.538269	-63.335732
2285.211182	-61.764214
2285.884094	-61.279747
2286.557007	-65.570816
2287.229919	-66.721748
2287.902832	-68.981888
2288.575745	-66.234573
2289.248657	-65.213196
2289.921570	-65.906067
2290.594482	-68.489883
2291.267395	-65.779587
2291.940308	-63.331169
2292.613220	-59.987671
2293.286133	-62.319443
2293.959045	-62.501625
2294.631958	-62.963192
2295.304871	-63.991161
2295.977783	-66.625175
2296.650696	-67.932945
2297.323608	-66.860802
2297.996521	-65.481010
2298.669434	-64.480888
2299.342346	-65.026001
2300.015259	-64.471893
2300.688171	-63.891510
2301.361084	-60.121918
2302.033997	-61.043335
2302.706909	-66.047218
2303.379822	-63.839115
2304.052734	-60.721821
2304.725647	-65.018921
2305.398560	-64.949783
2306.071472	-68.356873
2306.744385	-66.659233
2307.417297	-67.054459
2308.090210	-64.689911
2308.763123	-63.936073
2309.436035	-64.777504
2310.108948	-62.460831
2310.781860	-64.216141
2311.454773	-66.879120
2312.127686	-67.259712
2312.800598	-65.955833
2313.473511	-66.146187
2314.146423	-68.352531
2314.819336	-64.181213
2315.492249	-63.773560
2316.165161	-60.517376
2316.838074	-60.472713
2317.510986	-63.155319
2318.183899	-64.063240
2318.856812	-66.347321
2319.529724	-68.046417
2320.202637	-67.895950
2320.875549	-66.739662
2321.548462	-63.279289
2322.221375	-64.364548
2322.894287	-61.061890
2323.567200	-64.485291
2324.240112	-66.942863
2324.913025	-66.460487
2325.585938	-63.240276
2326.258850	-66.089111
2326.931763	-68.665199
2327.604675	-61.834854
2328.277588	-60.588608
2328.950500	-63.941437
2329.623413	-63.692314
2330.296326	-64.667908
2330.969238	-64.272064
2331.642151	-65.980423
2332.315063	-66.786789
2332.987976	-62.696884
2333.660889	-63.778862
2334.333801	-66.040497
2335.006714	-63.611919
2335.679626	-63.118961
2336.352539	-64.646515
2337.025452	-65.426300
2337.698364	-65.352325
2338.371277	-65.377190
2339.044189	-65.938141
2339.717102	-65.436722
2340.390015	-64.576538
2341.062927	-62.073170
2341.735840	-65.180428
2342.408752	-65.678864
2343.081665	-61.828953
2343.754578	-60.360119
2344.427490	-63.990856
2345.100403	-71.814644
2345.773315	-64.072487
2346.446228	-64.208725
2347.119141	-64.098145
2347.792053	-65.526398
2348.464966	-65.405106
2349.137878	-63.959961
2349.810791	-65.356735
2350.483704	-68.336426
2351.156616	-67.289413
2351.829529	-64.255188
2352.502441	-64.692322
2353.175354	-66.763992
2353.848267	-65.668579
2354.521179	-67.708115
2355.194092	-64.299980
2355.867004	-61.126373
2356.539917	-60.630894
2357.212830	-64.912125
2357.885742	-66.952225
2358.558655	-64.351173
2359.231567	-64.987137
2359.904480	-65.875854
2360.577393	-61.306839
2361.250305	-61.017811
2361.923218	-61.956593
2362.596130	-66.485397
2363.269043	-66.336609
2363.941956	-66.309601
2364.614868	-67.870865
2365.287781	-63.758812
2365.960693	-60.522587
2366.633606	-62.701630
2367.306519	-65.509430
2367.979431	-66.457298
2368.652344	-65.685303
2369.325256	-66.427948
2369.998169	-72.476997
2370.671082	-65.862976
2371.343994	-64.250595
2372.016907	-66.168884
2372.689819	-67.569763
2373.362732	-63.165112
2374.035645	-62.183369
2374.708557	-63.365368
2375.381470	-66.374916
2376.054382	-67.998093
2376.727295	-66.594009
2377.400208	-64.442749
2378.073120	-67.395638
2378.746033	-65.198082
2379.418945	-65.092941
2380.091858	-62.973480
2380.764771	-62.404953
2381.437683	-65.424210
2382.110596	-67.660896
2382.783508	-63.020588
2383.456421	-61.621071
2384.129333	-62.325550
2384.802246	-66.609283
2385.475159	-65.827293
2386.148071	-66.975273
2386.820984	-61.286385
2387.493896	-59.237526
2388.166809	-63.957253
2388.839722	-64.527496
2389.512634	-64.211472
2390.185547	-65.182426
2390.858459	-65.490746
2391.531372	-66.655914
2392.204285	-65.242439
2392.877197	-65.733597
2393.550110	-66.352844
2394.223022	-65.412285
2394.895935	-67.294037
2395.568848	-66.711769
2396.241760	-66.479713
2396.914673	-66.253922
2397.587585	-61.021790
2398.260498	-64.392952
2398.933411	-66.600311
2399.606323	-68.717155
2400.279236	-69.533020
2400.952148	-65.857635
2401.625061	-64.382843
2402.297974	-64.471916
2402.970886	-62.799110
2403.643799	-61.732689
2404.316711	-62.808155
2404.989624	-66.777534
2405.662537	-70.143379
2406.335449	-65.472305
2407.008362	-63.738400
2407.681274	-65.379234
2408.354187	-61.566433
2409.027100	-62.700848
2409.700012	-63.732227
2410.372925	-63.952389
2411.045837	-64.361450
2411.718750	-64.933479
2412.391663	-63.229012
2413.064575	-65.775879
2413.737488	-67.653481
2414.410400	-65.511246
2415.083313	-67.536842
2415.756226	-63.529373
2416.429138	-65.312813
2417.102051	-60.584320
2417.774963	-62.725014
2418.447876	-65.735100
2419.120789	-64.707420
2419.793701	-64.196152
2420.466614	-64.978241
2421.139526	-64.113075
2421.812439	-65.421364
2422.485352	-64.530632
2423.158264	-66.449738
2423.831177	-68.459076
2424.504089	-65.632042
2425.177002	-63.035122
2425.849915	-63.680916
2426.522827	-70.474739
2427.195740	-69.566711
2427.868652	-66.414391
2428.541565	-67.373947
2429.214478	-65.777962
2429.887390	-64.605606
2430.560303	-65.876442
2431.233215	-65.644196
2431.906128	-63.707584
2432.579041	-61.685616
2433.251953	-59.197346
2433.924866	-61.006325
2434.597778	-65.134331
2435.270691	-64.809761
2435.943604	-68.299828
2436.616516	-67.262077
2437.289429	-64.826759
2437.962341	-65.765182
2438.635254	-67.159798
2439.308167	-67.869957
2439.981079	-67.096107
2440.653992	-67.390572
2441.326904	-68.036438
2441.999817	-65.485344
2442.672729	-63.363098
2443.345642	-65.386292
2444.018555	-64.073997
2444.691467	-61.035782
2445.364380	-61.378208
2446.037292	-64.266548
2446.710205	-64.328369
2447.383118	-65.362381
2448.056030	-66.816216
2448.728943	-64.547096
2449.401855	-65.229561
2450.074768	-62.543785
2450.747681	-64.674149
2451.420593	-64.434372
2452.093506	-65.091591
2452.766418	-67.952660
2453.439331	-66.362854
2454.112244	-65.152138
2454.785156	-67.614510
2455.458069	-67.962067
2456.130981	-66.116791
2456.803894	-64.271233
2457.476807	-62.691048
2458.149719	-62.829098
2458.822632	-62.735348
2459.495544	-63.350773
2460.168457	-64.403465
2460.841370	-64.336014
2461.514282	-67.697449
2462.187195	-69.095108
2462.860107	-66.565750
2463.533020	-66.246933
2464.205933	-62.953136
2464.878845	-64.014900
2465.551758	-66.258682
2466.224670	-65.419395
2466.897583	-63.820606
2467.570496	-63.963333
2468.243408	-63.572594
2468.916321	-64.943588
2469.589233	-67.054291
2470.262146	-65.653893
2470.935059	-66.099770
2471.607971	-63.878635
2472.280884	-62.497299
2472.953796	-62.550220
2473.626709	-62.789795
2474.299622	-63.845966
2474.972534	-64.005402
2475.645447	-68.208954
2476.318359	-69.002037
2476.991272	-68.869263
2477.664185	-65.229523
2478.337097	-63.899845
2479.010010	-65.292862
2479.682922	-65.739143
2480.355835	-64.588310
2481.028748	-67.770454
2481.701660	-67.107513
2482.374573	-62.575096
2483.047485	-63.347443
2483.720398	-64.236443
2484.393311	-64.074951
2485.066223	-63.997322
2485.739136	-61.608536
2486.412048	-63.583393
2487.084961	-64.799461
2487.757874	-63.267357
2488.430786	-63.878304
2489.103699	-66.795532
2489.776611	-66.672516
2490.449524	-67.606438
2491.122437	-66.069519
2491.795349	-66.458473
2492.468262	-69.214226
2493.141174	-69.097580
2493.814087	-68.082619
2494.487000	-64.395218
2495.159912	-64.872993
2495.832825	-67.820938
2496.505737	-65.941902
2497.178650	-64.082970
2497.851562	-63.392982
2498.524475	-63.260147
2499.197388	-64.094666
2499.870300	-68.401520
2500.543213	-63.998188
2501.216125	-61.453194
2501.889038	-65.366425
2502.561951	-66.243004
2503.234863	-63.465065
2503.907776	-63.407784
2504.580688	-61.868999
2505.253601	-64.543701
2505.926514	-67.739586
2506.599426	-68.266609
2507.272339	-64.726730
2507.945251	-61.443138
2508.618164	-62.660049
2509.291077	-65.020294
2509.963989	-66.616142
2510.636902	-67.675606
2511.309814	-64.289597
2511.982727	-64.375076
2512.655640	-66.747459
2513.328552	-64.953117
2514.001465	-66.638451
2514.674377	-65.835655
2515.347290	-64.935410
2516.020203	-65.642807
2516.693115	-65.348007
2517.366028	-64.796959
2518.038940	-67.018066
2518.711853	-73.650986
2519.384766	-66.440773
2520.057678	-66.634041
2520.730591	-66.044319
2521.403503	-65.305504
2522.076416	-65.231934
2522.749329	-63.012596
2523.422241	-64.945290
2524.095154	-65.331596
2524.768066	-65.730583
2525.440979	-64.495987
2526.113892	-62.485394
2526.786804	-61.555943
2527.459717	-64.557045
2528.132629	-68.959557
2528.805542	-68.446449
2529.478455	-70.172943
2530.151367	-63.777187
2530.824280	-60.474129
2531.497192	-60.992538
2532.170105	-63.753407
2532.843018	-65.121681
2533.515930	-62.951279
2534.188843	-64.610023
2534.861755	-66.218636
2535.534668	-70.409393
2536.207581	-66.495689
2536.880493	-66.542847
2537.553406	-68.705734
2538.226318	-67.634415
2538.899231	-67.748734
2539.572144	-65.770149
2540.245056	-63.463020
2540.917969	-63.990841
2541.590881	-63.958656
2542.263794	-66.278015
2542.936707	-69.568947
2543.609619	-66.537262
2544.282532	-67.162064
2544.955444	-64.867294
2545.628357	-65.645332
2546.301270	-64.817772
2546.974182	-64.539688
2547.647095	-65.381805
2548.320007	-64.419220
2548.992920	-65.286209
2549.665833	-64.455261
2550.338745	-64.577545
2551.011658	-65.400490
2551.684570	-67.280067
2552.357483	-63.384945
2553.030396	-61.244961
2553.703308	-61.487335
2554.376221	-66.401772
2555.049133	-66.875694
2555.722046	-64.593903
2556.394958	-63.514320
2557.067871	-66.714760
2557.740784	-68.231781
2558.413696	-68.597878
2559.086609	-67.448647
2559.759521	-67.069824
2560.432434	-64.948250
2561.105347	-65.635086
2561.778259	-62.397320
2562.451172	-61.370876
2563.124084	-66.004143
2563.796997	-65.090462
2564.469910	-65.388557
2565.142822	-68.972092
2565.815735	-64.273247
2566.488647	-64.234840
2567.161560	-66.410469
2567.834473	-68.626160
2568.507385	-64.432114
2569.180298	-62.825886
2569.853210	-64.510956
2570.526123	-68.916290
2571.199036	-66.810722
2571.871948	-67.256409
2572.544861	-67.080307
2573.217773	-67.424736
2573.890686	-66.728981
2574.563599	-69.718758
2575.236511	-69.373703
2575.909424	-63.449509
2576.582336	-61.401451
2577.255249	-61.783340
2577.928162	-62.101688
2578.601074	-63.094654
2579.273987	-64.420593
2579.946899	-66.057198
2580.619812	-65.994102
2581.292725	-70.725395
2581.965637	-65.642235
2582.638550	-64.230545
2583.311462	-68.952530
2583.984375	-63.193237
2584.657288	-64.402061
2585.330200	-67.972076
2586.003113	-68.207886
2586.676025	-69.165451
2587.348938	-72.525627
2588.021851	-68.474281
2588.694763	-65.093636
2589.367676	-63.057617
2590.040588	-60.900482
2590.713501	-62.303558
2591.386414	-66.581566
2592.059326	-62.844406
2592.732239	-65.679970
2593.405151	-67.076828
2594.078064	-66.314819
2594.750977	-67.914543
2595.423889	-65.679443
2596.096802	-63.965176
2596.769714	-66.832893
2597.442627	-68.420731
2598.115540	-67.328011
2598.788452	-68.119659
2599.461365	-66.284447
2600.134277	-66.667671
2600.807190	-63.917171
2601.480103	-61.255905
2602.153015	-65.205559
2602.825928	-62.770771
2603.498840	-61.082008
2604.171753	-65.797760
2604.844666	-68.111481
2605.517578	-70.221474
2606.190491	-67.409897
2606.863403	-65.575752
2607.536316	-65.774857
2608.209229	-67.029716
2608.882141	-64.291939
2609.555054	-64.497810
2610.227966	-67.253136
2610.900879	-65.083740
2611.573792	-65.065422
2612.246704	-64.539093
2612.919617	-63.298359
2613.592529	-69.717842
2614.265442	-65.456139
2614.938354	-65.017181
2615.611267	-67.820091
2616.284180	-67.602158
2616.957092	-65.531181
2617.630005	-66.385483
2618.302917	-65.061226
2618.975830	-64.260544
2619.648743	-64.260017
2620.321655	-65.231331
2620.994568	-67.249962
2621.667480	-64.125488
2622.340393	-66.446182
2623.013306	-66.211288
2623.686218	-63.693508
2624.359131	-61.744255
2625.032043	-62.256092
2625.704956	-63.961433
2626.377869	-65.018730
2627.050781	-66.314209
2627.723694	-65.829765
2628.396606	-66.457466
2629.069519	-67.150780
2629.742432	-66.187027
2630.415344	-66.962204
2631.088257	-65.652664
2631.761169	-66.051476
2632.434082	-65.913773
2633.106995	-64.490700
2633.779907	-64.156914
2634.452820	-62.965557
2635.125732	-67.424599
2635.798645	-67.958847
2636.471558	-67.569916
2637.144470	-64.311516
2637.817383	-67.280128
2638.490295	-64.685158
2639.163208	-65.249619
2639.836121	-65.785782
2640.509033	-65.372826
2641.181946	-65.338043
2641.854858	-64.947426
2642.527771	-65.690254
2643.200684	-65.618233
2643.873596	-63.779377
2644.546509	-65.058861
2645.219421	-66.938484
2645.892334	-67.542206
2646.565247	-70.648224
2647.238159	-67.357971
2647.911072	-64.181313
2648.583984	-62.707844
2649.256897	-66.898918
2649.929810	-66.959496
2650.602722	-63.871738
2651.275635	-62.932529
2651.948547	-64.736214
2652.621460	-67.151573
2653.294373	-66.947960
2653.967285	-67.535400
2654.640198	-62.940147
2655.313110	-61.449341
2655.986023	-61.654980
2656.658936	-62.559658
2657.331848	-69.370491
2658.004761	-69.814690
2658.677673	-66.635139
2659.350586	-64.760483
2660.023499	-67.217491
2660.696411	-66.787292
2661.369324	-65.421547
2662.042236	-66.049629
2662.715149	-70.538544
2663.388062	-65.889587
2664.060974	-64.456421
2664.733887	-67.417664
2665.406799	-67.871368
2666.079712	-68.557213
2666.752625	-69.074509
2667.425537	-68.850975
2668.098450	-67.343079
2668.771362	-67.456184
2669.444275	-62.800095
2670.117188	-63.362236
2670.790100	-66.002983
2671.463013	-67.210297
2672.135925	-66.469643
2672.808838	-64.775185
2673.481750	-64.085693
2674.154663	-61.751667
2674.827576	-61.947777
2675.500488	-66.980858
2676.173401	-67.280174
2676.846313	-66.584511
2677.519226	-65.587334
2678.192139	-63.024178
2678.865051	-63.124653
2679.537964	-65.780525
2680.210876	-68.639633
2680.883789	-65.924973
2681.556702	-68.849152
2682.229614	-63.613522
2682.902527	-62.274128
2683.575439	-66.436111
2684.248352	-67.309776
2684.921265	-66.738190
2685.594177	-67.015923
2686.267090	-65.645683
2686.940002	-67.534500
2687.612915	-66.780205
2688.285828	-64.617348
2688.958740	-64.801262
2689.631653	-64.681221
2690.304565	-66.541054
2690.977478	-66.944618
2691.650391	-67.381546
2692.323303	-65.956177
2692.996216	-66.067802
2693.669128	-68.210869
2694.342041	-68.849129
2695.014954	-65.403069
2695.687866	-64.732414
2696.360779	-65.441704
2697.033691	-65.543701
2697.706604	-66.215866
2698.379517	-65.342384
2699.052429	-63.425449
2699.725342	-61.976192
2700.398254	-64.112114
2701.071167	-63.569656
2701.744080	-63.169277
2702.416992	-65.126083
2703.089905	-69.704460
2703.762817	-65.750244
2704.435730	-63.822216
2705.108643	-65.799789
2705.781555	-69.164749
2706.454468	-68.773125
2707.127380	-71.585258
2707.800293	-67.453568
2708.473206	-66.640671
2709.146118	-67.960014
2709.819031	-67.067474
2710.491943	-63.423237
2711.164856	-66.390556
2711.837769	-65.608734
2712.510681	-64.367867
2713.183594	-60.816181
2713.856506	-63.193188
2714.529419	-69.070099
2715.202332	-72.293777
2715.875244	-69.525841
2716.548157	-69.202309
2717.221069	-64.091110
2717.893982	-62.252319
2718.566895	-64.520470
2719.239807	-66.462921
2719.912720	-67.693604
2720.585632	-68.611259
2721.258545	-67.582314
2721.931458	-69.194031
2722.604370	-66.933350
2723.277283	-68.077255
2723.950195	-66.046509
2724.623108	-64.359436
2725.296021	-63.177162
2725.968933	-62.299767
2726.641846	-63.295403
2727.314758	-62.509159
2727.987671	-63.351326
2728.660583	-66.112450
2729.333496	-68.491119
2730.006409	-67.927658
2730.679321	-67.191696
2731.352234	-67.630402
2732.025146	-68.754440
2732.698059	-70.873810
2733.370972	-69.395592
2734.043884	-65.176575
2734.716797	-67.036652
2735.389709	-64.381989
2736.062622	-68.668663
2736.735535	-65.949226
2737.408447	-67.696045
2738.081360	-65.666496
2738.754272	-65.584770
2739.427185	-64.165550
2740.100098	-66.611847
2740.773010	-65.870903
2741.445923	-62.925594
2742.118835	-60.582439
2742.791748	-64.947868
2743.464661	-67.709190
2744.137573	-67.716484
2744.810486	-65.875336
2745.483398	-63.358723
2746.156311	-68.448822
2746.829224	-66.749908
2747.502136	-65.625580
2748.175049	-68.149643
2748.847961	-68.088387
2749.520874	-66.780312
2750.193787	-66.022705
2750.866699	-65.044144
2751.539612	-64.821846
2752.212524	-65.057030
2752.885437	-64.547714
2753.558350	-63.302811
2754.231262	-63.690994
2754.904175	-68.952477
2755.577087	-66.909607
2756.250000	-65.977432
2756.922913	-67.822098
2757.595825	-67.927742
2758.268738	-66.114288
2758.941650	-63.960110
2759.614563	-64.828575
2760.287476	-67.212479
2760.960388	-67.137230
2761.633301	-65.105522
2762.306213	-65.680611
2762.979126	-67.900604
2763.652039	-66.731209
2764.324951	-65.236847
2764.997864	-65.197586
2765.670776	-68.409401
2766.343689	-65.774429
2767.016602	-68.310951
2767.689514	-65.561409
2768.362427	-63.895103
2769.035339	-63.758556
2769.708252	-65.237877
2770.381165	-66.357521
2771.054077	-65.639206
2771.726990	-65.862480
2772.399902	-66.374023
2773.072815	-67.892471
2773.745728	-63.550140
2774.418640	-64.860420
2775.091553	-64.819283
2775.764465	-63.588013
2776.437378	-65.873878
2777.110291	-63.189682
2777.783203	-68.322884
2778.456116	-68.205299
2779.129028	-67.478645
2779.801941	-66.526329
2780.474854	-65.200851
2781.147766	-63.968006
2781.820679	-64.215225
2782.493591	-70.430725
2783.166504	-68.673309
2783.839417	-66.421486
2784.512329	-62.830170
2785.185242	-64.593285
2785.858154	-68.526947
2786.531067	-67.014153
2787.203979	-65.043976
2787.876892	-66.291840
2788.549805	-68.757889
2789.222717	-66.565559
2789.895630	-65.111023
2790.568542	-66.442650
2791.241455	-68.734596
2791.914368	-65.834961
2792.587280	-64.990089
2793.260193	-67.515106
2793.933105	-68.473999
2794.606018	-63.671589
2795.278931	-64.628532
2795.951843	-72.872635
2796.624756	-65.863754
2797.297668	-65.589363
2797.970581	-63.748425
2798.643494	-64.060936
2799.316406	-65.520859
2799.989319	-65.768234
2800.662231	-68.006577
2801.335144	-66.738358
2802.008057	-64.370750
2802.680969	-66.892746
2803.353882	-66.435936
2804.026794	-66.056976
2804.699707	-68.279549
2805.372620	-66.821709
2806.045532	-61.294422
2806.718445	-60.579010
2807.391357	-66.446259
2808.064270	-68.219650
2808.737183	-66.985817
2809.410095	-67.979706
2810.083008	-66.370995
2810.755920	-68.403992
2811.428833	-65.737839
2812.101746	-67.876671
2812.774658	-68.759460
2813.447571	-64.827477
2814.120483	-64.940605
2814.793396	-67.709511
2815.466309	-68.234268
2816.139221	-65.149109
2816.812134	-65.051163
2817.485046	-68.391273
2818.157959	-68.341522
2818.830872	-68.847946
2819.503784	-70.121773
2820.176697	-65.216766
2820.849609	-63.494003
2821.522522	-65.264252
2822.195435	-67.084167
2822.868347	-68.435448
2823.541260	-65.872910
2824.214172	-64.464333
2824.887085	-65.332329
2825.559998	-64.246918
2826.232910	-63.980865
2826.905823	-66.372673
2827.578735	-67.849922
2828.251648	-69.185577
2828.924561	-66.079857
2829.597473	-62.638790
2830.270386	-62.146107
2830.943298	-64.241325
2831.616211	-67.492905
2832.289124	-66.957649
2832.962036	-67.235252
2833.634949	-67.479118
2834.307861	-68.951157
2834.980774	-64.079018
2835.653687	-68.374519
2836.326599	-64.160080
2836.999512	-65.775574
2837.672424	-66.519478
2838.345337	-65.683754
2839.018250	-65.586563
2839.691162	-65.488243
2840.364075	-67.375969
2841.036987	-68.193733
2841.709900	-69.012428
2842.382812	-65.927635
2843.055725	-67.002106
2843.728638	-66.265770
2844.401550	-64.471245
2845.074463	-66.718941
2845.747375	-71.936180
2846.420288	-68.045120
2847.093201	-65.752907
2847.766113	-66.516747
2848.439026	-68.874329
2849.111938	-68.606361
2849.784851	-65.759941
2850.457764	-62.117702
2851.130676	-65.057953
2851.803589	-67.055054
2852.476501	-61.615200
2853.149414	-63.056267
2853.822327	-64.700317
2854.495239	-65.314247
2855.168152	-66.738838
2855.841064	-65.529335
2856.513977	-64.106346
2857.186890	-66.159309
2857.859802	-66.505493
2858.532715	-67.242638
2859.205627	-71.138885
2859.878540	-69.981987
2860.551453	-70.769501
2861.224365	-68.320885
2861.897278	-68.069153
2862.570190	-68.619637
2863.243103	-66.720413
2863.916016	-67.129242
2864.588928	-66.682465
2865.261841	-64.530098
2865.934753	-63.462460
2866.607666	-68.017662
2867.280579	-69.075783
2867.953491	-66.332031
2868.626404	-67.702980
2869.299316	-67.765686
2869.972229	-67.063072
2870.645142	-63.439999
2871.318054	-61.005024
2871.990967	-63.378834
2872.663879	-64.749725
2873.336792	-64.657417
2874.009705	-68.752579
2874.682617	-71.457970
2875.355530	-72.261452
2876.028442	-70.087395
2876.701355	-66.851654
2877.374268	-65.756317
2878.047180	-62.130676
2878.720093	-62.331017
2879.393005	-66.809441
2880.065918	-66.234001
2880.738831	-66.445518
2881.411743	-67.651604
2882.084656	-69.109428
2882.757568	-69.042549
2883.430481	-68.285522
2884.103394	-68.976852
2884.776306	-67.092438
2885.449219	-65.674583
2886.122131	-67.997803
2886.795044	-66.812408
2887.467957	-64.703438
2888.140869	-66.845306
2888.813782	-70.382065
2889.486694	-65.860680
2890.159607	-66.079704
2890.832520	-67.330879
2891.505432	-63.816189
2892.178345	-64.262077
2892.851257	-63.775761
2893.524170	-68.518600
2894.197083	-67.351608
2894.869995	-63.615223
2895.542908	-63.670315
2896.215820	-68.473763
2896.888733	-68.248123
2897.561646	-66.990517
2898.234558	-67.535446
2898.907471	-66.493713
2899.580383	-66.114372
2900.253296	-66.967262
2900.926208	-64.590950
2901.599121	-64.394203
2902.272034	-66.902771
2902.944946	-68.421394
2903.617859	-65.113495
2904.290771	-63.697784
2904.963684	-63.191048
2905.636597	-65.298439
2906.309509	-70.600166
2906.982422	-67.074234
2907.655334	-67.024780
2908.328247	-67.348991
2909.001160	-66.100060
2909.674072	-66.476456
2910.346985	-66.495735
2911.019897	-70.125191
2911.692810	-65.539383
2912.365723	-65.166374
